timestamp,zone,place,average,maximum
2,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
3,Hollywood,Pantages Theater,0.0,0.0
3,Hollywood,Mel's Mixtape,0.0,0.0
3,Hollywood,Entrance,7.36,21.44
3,Minion Land,Minion Mayhem,0.0,0.0
3,Minion Land,Silly Swirly,0.0,0.0
3,Minion Land,Buggie Boogie,0.0,0.0
3,Far Far Away,Shrek 4D,0.0,0.0
3,Far Far Away,Puss in Boots,0.0,0.0
3,Far Far Away,Donkey LIVE,0.0,0.0
3,Far Far Away,Magic Potion Spin,0.0,0.0
3,Far Far Away,Enchanted Airways,0.0,0.0
3,The Lost World,Jurassic Rapids,0.0,0.0
3,The Lost World,Canopy Flyer,0.0,0.0
3,The Lost World,Dino-Soarin,0.0,0.0
3,The Lost World,Water World,0.0,0.0
3,Ancient Egypt,Revenge of Mummy,0.0,0.0
3,Ancient Egypt,Treasure Hunters,0.0,0.0
3,Sci-Fi City,Transformers,0.0,0.0
3,Sci-Fi City,Cylon,0.0,0.0
3,Sci-Fi City,Human,0.0,0.0
3,Sci-Fi City,Accelerator,0.0,0.0
3,New York,Sesame Street Spaghetti Chase,7.5,30.0
3,New York,Rhythm Truck,6.75,27.0
3,New York,Lights Camera Action!,8.25,33.0
3,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
3,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
3,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
3,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
3,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
3,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
3,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
3,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
3,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
3,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
3,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
3,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
3,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
3,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
3,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
3,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
3,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
3,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
3,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
3,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
4,Hollywood,Pantages Theater,6.0,30.0
4,Hollywood,Mel's Mixtape,5.4,27.0
4,Hollywood,Entrance,10.687999999999999,24.0
4,Minion Land,Minion Mayhem,0.0,0.0
4,Minion Land,Silly Swirly,0.0,0.0
4,Minion Land,Buggie Boogie,0.0,0.0
4,Far Far Away,Shrek 4D,0.0,0.0
4,Far Far Away,Puss in Boots,0.0,0.0
4,Far Far Away,Donkey LIVE,0.0,0.0
4,Far Far Away,Magic Potion Spin,0.0,0.0
4,Far Far Away,Enchanted Airways,0.0,0.0
4,The Lost World,Jurassic Rapids,0.0,0.0
4,The Lost World,Canopy Flyer,0.0,0.0
4,The Lost World,Dino-Soarin,0.0,0.0
4,The Lost World,Water World,0.0,0.0
4,Ancient Egypt,Revenge of Mummy,0.0,0.0
4,Ancient Egypt,Treasure Hunters,0.0,0.0
4,Sci-Fi City,Transformers,3.3600000000000003,16.8
4,Sci-Fi City,Cylon,0.0,0.0
4,Sci-Fi City,Human,0.0,0.0
4,Sci-Fi City,Accelerator,0.0,0.0
4,New York,Sesame Street Spaghetti Chase,12.0,30.0
4,New York,Rhythm Truck,10.8,27.0
4,New York,Lights Camera Action!,13.2,33.0
4,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
4,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
4,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
4,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
4,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
4,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
4,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
4,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
4,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
4,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
4,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
4,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
4,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
4,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
4,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
4,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
4,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
4,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
4,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
4,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
5,Hollywood,Pantages Theater,10.0,30.0
5,Hollywood,Mel's Mixtape,9.0,27.0
5,Hollywood,Entrance,12.906666666666666,24.0
5,Minion Land,Minion Mayhem,2.1,12.6
5,Minion Land,Silly Swirly,5.0,30.0
5,Minion Land,Buggie Boogie,4.5,27.0
5,Far Far Away,Shrek 4D,0.0,0.0
5,Far Far Away,Puss in Boots,0.0,0.0
5,Far Far Away,Donkey LIVE,0.0,0.0
5,Far Far Away,Magic Potion Spin,0.0,0.0
5,Far Far Away,Enchanted Airways,0.0,0.0
5,The Lost World,Jurassic Rapids,0.0,0.0
5,The Lost World,Canopy Flyer,0.0,0.0
5,The Lost World,Dino-Soarin,0.0,0.0
5,The Lost World,Water World,0.0,0.0
5,Ancient Egypt,Revenge of Mummy,0.0,0.0
5,Ancient Egypt,Treasure Hunters,0.0,0.0
5,Sci-Fi City,Transformers,8.799999999999999,36.0
5,Sci-Fi City,Cylon,3.483333333333333,20.9
5,Sci-Fi City,Human,3.3611111111111107,20.166666666666664
5,Sci-Fi City,Accelerator,3.3000000000000003,19.8
5,New York,Sesame Street Spaghetti Chase,15.0,30.0
5,New York,Rhythm Truck,13.5,27.0
5,New York,Lights Camera Action!,16.5,33.0
5,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
5,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
5,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
5,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
5,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
5,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
5,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
5,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
5,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
5,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
5,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
5,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
5,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
5,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
5,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
5,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
5,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
5,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
5,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
5,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
6,Hollywood,Pantages Theater,12.857142857142858,30.0
6,Hollywood,Mel's Mixtape,11.571428571428571,27.0
6,Hollywood,Entrance,14.491428571428571,24.0
6,Minion Land,Minion Mayhem,6.942857142857143,36.0
6,Minion Land,Silly Swirly,8.571428571428571,30.0
6,Minion Land,Buggie Boogie,7.714285714285714,27.0
6,Far Far Away,Shrek 4D,0.40857142857142864,2.8600000000000003
6,Far Far Away,Puss in Boots,0.0,0.0
6,Far Far Away,Donkey LIVE,0.0,0.0
6,Far Far Away,Magic Potion Spin,0.0,0.0
6,Far Far Away,Enchanted Airways,2.357142857142857,16.5
6,The Lost World,Jurassic Rapids,0.0,0.0
6,The Lost World,Canopy Flyer,0.0,0.0
6,The Lost World,Dino-Soarin,0.0,0.0
6,The Lost World,Water World,0.0,0.0
6,Ancient Egypt,Revenge of Mummy,0.0,0.0
6,Ancient Egypt,Treasure Hunters,0.0,0.0
6,Sci-Fi City,Transformers,12.685714285714285,36.0
6,Sci-Fi City,Cylon,7.7,33.0
6,Sci-Fi City,Human,7.595238095238095,33.0
6,Sci-Fi City,Accelerator,6.685714285714285,27.0
6,New York,Sesame Street Spaghetti Chase,17.142857142857142,30.0
6,New York,Rhythm Truck,15.428571428571429,27.0
6,New York,Lights Camera Action!,18.857142857142858,33.0
6,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
6,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
6,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
6,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
6,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
6,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
6,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
6,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
6,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
6,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
6,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
6,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
6,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
6,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
6,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
6,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
6,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
6,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
6,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
6,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
7,Hollywood,Pantages Theater,15.0,30.0
7,Hollywood,Mel's Mixtape,13.5,27.0
7,Hollywood,Entrance,15.68,24.0
7,Minion Land,Minion Mayhem,10.575,36.0
7,Minion Land,Silly Swirly,11.25,30.0
7,Minion Land,Buggie Boogie,10.125,27.0
7,Far Far Away,Shrek 4D,2.8275,19.76
7,Far Far Away,Puss in Boots,0.0,0.0
7,Far Far Away,Donkey LIVE,0.0,0.0
7,Far Far Away,Magic Potion Spin,1.3499999999999999,10.799999999999999
7,Far Far Away,Enchanted Airways,6.1875,33.0
7,The Lost World,Jurassic Rapids,0.0,0.0
7,The Lost World,Canopy Flyer,0.0,0.0
7,The Lost World,Dino-Soarin,0.0,0.0
7,The Lost World,Water World,0.0,0.0
7,Ancient Egypt,Revenge of Mummy,4.125,33.0
7,Ancient Egypt,Treasure Hunters,3.375,27.0
7,Sci-Fi City,Transformers,15.6,36.0
7,Sci-Fi City,Cylon,10.8625,33.0
7,Sci-Fi City,Human,10.770833333333332,33.0
7,Sci-Fi City,Accelerator,9.225,27.0
7,New York,Sesame Street Spaghetti Chase,18.75,30.0
7,New York,Rhythm Truck,16.875,27.0
7,New York,Lights Camera Action!,20.625,33.0
7,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
7,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
7,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
7,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
7,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
7,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
7,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
7,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
7,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
7,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
7,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
7,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
7,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
7,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
7,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
7,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
7,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
7,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
7,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
7,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
8,Hollywood,Pantages Theater,16.666666666666668,30.0
8,Hollywood,Mel's Mixtape,15.0,27.0
8,Hollywood,Entrance,16.604444444444443,24.0
8,Minion Land,Minion Mayhem,13.399999999999999,36.0
8,Minion Land,Silly Swirly,13.333333333333334,30.0
8,Minion Land,Buggie Boogie,12.0,27.0
8,Far Far Away,Shrek 4D,6.846666666666668,39.0
8,Far Far Away,Puss in Boots,0.0,0.0
8,Far Far Away,Donkey LIVE,0.0,0.0
8,Far Far Away,Magic Potion Spin,4.199999999999999,27.0
8,Far Far Away,Enchanted Airways,9.166666666666666,33.0
8,The Lost World,Jurassic Rapids,0.8444444444444446,7.6000000000000005
8,The Lost World,Canopy Flyer,0.0,0.0
8,The Lost World,Dino-Soarin,0.0,0.0
8,The Lost World,Water World,0.0,0.0
8,Ancient Egypt,Revenge of Mummy,7.333333333333333,33.0
8,Ancient Egypt,Treasure Hunters,6.0,27.0
8,Sci-Fi City,Transformers,17.866666666666667,36.0
8,Sci-Fi City,Cylon,13.322222222222223,33.0
8,Sci-Fi City,Human,13.24074074074074,33.0
8,Sci-Fi City,Accelerator,11.2,27.0
8,New York,Sesame Street Spaghetti Chase,20.0,30.0
8,New York,Rhythm Truck,18.0,27.0
8,New York,Lights Camera Action!,22.0,33.0
8,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
8,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
8,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
8,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
8,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
8,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
8,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
8,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
8,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
8,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
8,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
8,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
8,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
8,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
8,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
8,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
8,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
8,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
8,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
8,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
9,Hollywood,Pantages Theater,18.0,30.0
9,Hollywood,Mel's Mixtape,16.2,27.0
9,Hollywood,Entrance,17.344,24.0
9,Minion Land,Minion Mayhem,15.66,36.0
9,Minion Land,Silly Swirly,15.0,30.0
9,Minion Land,Buggie Boogie,13.5,27.0
9,Far Far Away,Shrek 4D,10.062000000000001,39.0
9,Far Far Away,Puss in Boots,0.484,4.84
9,Far Far Away,Donkey LIVE,0.0,0.0
9,Far Far Away,Magic Potion Spin,6.4799999999999995,27.0
9,Far Far Away,Enchanted Airways,11.55,33.0
9,The Lost World,Jurassic Rapids,4.36,36.0
9,The Lost World,Canopy Flyer,1.4,14.0
9,The Lost World,Dino-Soarin,1.0799999999999998,10.799999999999999
9,The Lost World,Water World,0.025,0.25
9,Ancient Egypt,Revenge of Mummy,9.9,33.0
9,Ancient Egypt,Treasure Hunters,8.1,27.0
9,Sci-Fi City,Transformers,19.68,36.0
9,Sci-Fi City,Cylon,15.290000000000001,33.0
9,Sci-Fi City,Human,15.216666666666665,33.0
9,Sci-Fi City,Accelerator,12.78,27.0
9,New York,Sesame Street Spaghetti Chase,21.0,30.0
9,New York,Rhythm Truck,18.9,27.0
9,New York,Lights Camera Action!,23.1,33.0
9,Hollywood,"(29, 15, ""Mel's Drive-In"")",0.0,0.0
9,Minion Land,"(38, 20, 'Pop-A-Nana')",0.0,0.0
9,Far Far Away,"(36, 27, 'Goldilocks')",0.0,0.0
9,The Lost World,"(28, 35, 'Discovery Food Court')",0.0,0.0
9,Ancient Egypt,"(15, 30, 'Oasis Cafe')",0.0,0.0
9,Sci-Fi City,"(12.5, 20, 'StarBot Cafe')",0.0,0.0
9,New York,"(20, 10, ""Louie's NY Pizza"")",0.0,0.0
9,Hollywood,"(25, 14, 'Candylicious')",0.0,0.0
9,Hollywood,"(27, 6, 'Hello Kitty Studio Store')",0.0,0.0
9,Hollywood,"(28, 6, 'Minion Mart')",0.0,0.0
9,Hollywood,"(29, 6, 'Universal Studios Store')",0.0,0.0
9,Hollywood,"(25, 15, 'UNIVRS')",0.0,0.0
9,Minion Land,"(37, 19, 'Sweet Surrender')",0.0,0.0
9,Minion Land,"(39, 24, 'Pop Store')",0.0,0.0
9,Minion Land,"(34, 22, 'Fun Store')",0.0,0.0
9,Far Far Away,"(35, 26, ""Fairy Godmother's Potion Shop"")",0.0,0.0
9,The Lost World,"(27, 34, 'The Dino-Store')",0.0,0.0
9,Ancient Egypt,"(16, 31, ""Carter's Curiosities"")",0.0,0.0
9,Sci-Fi City,"(12, 21, 'Transformers shop')",0.0,0.0
9,New York,"(21, 9, ""Big Bird's Emporium"")",0.0,0.0
10,Hollywood,Pantages Theater,19.09090909090909,30.0
10,Hollywood,Mel's Mixtape,17.181818181818183,27.0
10,Hollywood,Entrance,17.94909090909091,24.0
10,Minion Land,Minion Mayhem,17.509090909090908,36.0
10,Minion Land,Silly Swirly,16.363636363636363,30.0
10,Minion Land,Buggie Boogie,14.727272727272727,27.0
10,Far Far Away,Shrek 4D,12.692727272727273,39.0
10,Far Far Away,Puss in Boots,3.12,29.48
10,Far Far Away,Donkey LIVE,1.0303030303030303,11.333333333333332
10,Far Far Away,Magic Potion Spin,8.345454545454546,27.0
10,Far Far Away,Enchanted Airways,13.5,33.0
10,The Lost World,Jurassic Rapids,7.236363636363635,36.0
10,The Lost World,Canopy Flyer,4.0,30.0
10,The Lost World,Dino-Soarin,3.436363636363636,27.0
10,The Lost World,Water World,1.8409090909090908,20.0
10,Ancient Egypt,Revenge of Mummy,12.0,33.0
10,Ancient Egypt,Treasure Hunters,9.818181818181818,27.0
10,Sci-Fi City,Transformers,21.163636363636364,36.0
10,Sci-Fi City,Cylon,16.900000000000002,33.0
10,Sci-Fi City,Human,16.833333333333332,33.0
10,Sci-Fi City,Accelerator,14.072727272727274,27.0
10,New York,Sesame Street Spaghetti Chase,21.818181818181817,30.0
10,New York,Rhythm Truck,19.636363636363637,27.0
